日付,小売店名,店舗名,ブランド名,商品名,売上数量,売上金額,年月,登録日時
2026-07-07,PLAZA,プラザイオンモール高知店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザイオンモール広島府中店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザ宇都宮パセオ店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザ宇都宮パセオ店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザイオンモール豊川店,ラフドット,ラフドット インティメイトウォッシュ MV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,CoCoLo新潟店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザイオンモール浜松市野店,ラフドット,ラフドット インティメイトウォッシュ SB,2,7164,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザイオンモール浜松市野店,ラフドット,ラフドット インティメイトFミスト SB,1,3132,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,ファッションクルーズひたちなか,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザイオンモール津南店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,プラザイオンモール盛岡南店,ラフドット,ラフドット インティメイトFミスト SB,1,3132,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,オンラインストア,（不明）,フルーシー ビヨウエキクロミ,1,2500,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,オンラインストア,YOU TOKYO,YOU TOKYO ヘアミルク CW,4,10720,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,オンラインストア,YOU TOKYO,YOU TOKYO ヘアミルク RR,20,53600,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,オンラインストア,YOU TOKYO,YOU TOKYO ヘアオイル BS,1,2280,2026-07,2026-07-17 08:07:29
2026-07-07,PLAZA,オンラインストア,YOU TOKYO,YOU TOKYO ヘアオイル RR,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,三宮店,ラフドット,ラフドット インティメイトウォッシュ LV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,梅田ヘップファイブ店,YOU TOKYO,YOU TOKYO ヘアミルク RR,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,玉川高島屋SC店,YOU TOKYO,YOU TOKYO ヘアオイル BS,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,渋谷109店,（不明）,フルーシー ビヨウエキクロミ,1,2500,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ横浜店,ラフドット,ラフドット インティメイトウォッシュ SB,2,7164,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ横浜店,（不明）,フルーシー ビヨウエキクロミ,2,5000,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ横浜店,（不明）,フルーシービタミンドロップクロミ,4,3600,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ横浜店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,アトレ大井町店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ大宮店,ラフドット,ラフドット インティメイトウォッシュ SB,2,7164,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ大宮店,（不明）,フルーシー ビヨウエキクロミ,1,2500,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ大宮店,ラフドット,ラフドット インティメイトウォッシュ MV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ大宮店,YOU TOKYO,YOU TOKYO ヘアミルク RR,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ大宮店,YOU TOKYO,YOU TOKYO ヘアオイル RR,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ新宿店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ新宿店,ラフドット,ラフドット インティメイトFミスト PM,1,3132,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,汐留シオサイト店,ラフドット,ラフドット インティメイトウォッシュ LV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,五反田東急スクエア店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,五反田東急スクエア店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,新越谷ヴァリエ店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,福岡ソラリアプラザ店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,柏高島屋ステーションモール店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,大船ルミネウイング店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネエスト新宿店,（不明）,ワキキュア,1,3618,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネエスト新宿店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,天王寺ミオ店,（不明）,フルーシー ビヨウエキクロミ,1,2500,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,天王寺ミオ店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,アトレ川越店,YOU TOKYO,YOU TOKYO ヘアミルク RR,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ立川店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,アトレ川崎店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,アトレ川崎店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ町田店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,京橋京阪モール店,（不明）,フルーシービタミンドロップクロミ,1,900,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,京橋京阪モール店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,エスパル仙台店,（不明）,ワキキュア,2,7236,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,エスパル仙台店,YOU TOKYO,YOU TOKYO ヘアミルク RR,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,札幌ステラプレイス店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,札幌ステラプレイス店,YOU TOKYO,YOU TOKYO ヘアオイル BS,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,水戸エクセル店,ラフドット,ラフドット インティメイトウォッシュ MV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ荻窪店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ荻窪店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ラスカ小田原店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ池袋店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモールむさし村山店,ラフドット,ラフドット インティメイトウォッシュ SB,2,7164,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモールむさし村山店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモールむさし村山店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモールむさし村山店,YOU TOKYO,YOU TOKYO ヘアオイル BS,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモールむさし村山店,YOU TOKYO,YOU TOKYO ヘアオイル RR,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,舞浜イクスピアリ店,（不明）,フルーシービタミンドロップクロミ,1,900,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,越谷イオンレイクタウン店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,たまプラーザテラス店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルクア大阪店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルクア大阪店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,三井アウトレットパーク木更津店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ららテラス武蔵小杉店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ららテラス武蔵小杉店,（不明）,フルーシー ビヨウエキクロミ,1,2500,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ららテラス武蔵小杉店,（不明）,フルーシービタミンドロップクロミ,1,900,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ラスカ茅ケ崎店,（不明）,フルーシー ビヨウエキクロミ,3,7500,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ラスカ茅ケ崎店,（不明）,フルーシービタミンドロップクロミ,1,900,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,金沢フォーラス店,ラフドット,ラフドット インティメイトウォッシュ SB,2,7164,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,静岡パルシェ店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,静岡パルシェ店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,京都四条店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ペリエ千葉店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ペリエ千葉店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,名古屋ユニモール店,（不明）,フルーシー ビヨウエキクロミ,1,2500,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,名古屋ユニモール店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,心斎橋パルコ店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,船橋東武店,YOU TOKYO,YOU TOKYO ヘアオイル BS,1,2280,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,錦糸町テルミナ2店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,錦糸町テルミナ2店,ラフドット,ラフドット インティメイトFミスト PM,1,3132,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,錦糸町テルミナ2店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,錦糸町テルミナ2店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ルミネ有楽町店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザ天神地下街店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,コクーンシティさいたま新都心店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,コクーンシティさいたま新都心店,ラフドット,ラフドット インティメイトウォッシュ MV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,コクーンシティさいたま新都心店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ららテラス川口店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ららテラス川口店,YOU TOKYO,YOU TOKYO ヘアミルク CW,2,5360,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ららぽーと和泉店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール倉敷店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール新居浜店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザミナモア広島店,ラフドット,ラフドット インティメイトウォッシュ SB,2,7164,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザミナモア広島店,（不明）,フルーシービタミンドロップクロミ,2,1800,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザミナモア広島店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール宮崎店,ラフドット,ラフドット インティメイトウォッシュ PM,3,10746,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール甲府昭和店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール高知店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール高知店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモール各務原インター店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,イオンモール各務原インター店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザ宇都宮パセオ店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール白山店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール浜松市野店,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール浜松市野店,ラフドット,ラフドット インティメイトウォッシュ MV,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザシャミネ松江店,ラフドット,ラフドット インティメイトウォッシュ PM,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,ファッションクルーズひたちなか,ラフドット,ラフドット インティメイトウォッシュ SB,1,3582,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール須坂店,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,プラザイオンモール八幡東店,YOU TOKYO,YOU TOKYO ヘアミルク RR,1,2680,2026-07,2026-07-17 08:07:29
2026-07-06,PLAZA,オンラインストア,YOU TOKYO,YOU TOKYO ヘアミルク CW,1,2680,2026-07,2026-07-17 08:07:29
